text,hasURL,urls,urls_expanded,hasUserURL,user_url,text_token,isNotOnlyText,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,Numeral,Conjunction_inj,Particle,Determiner,Modal,Whs,char_count,word_count,has_question,has_exclaim,has_period,capital_ratio,tweet_count,listed_count,follow_ratio,age,verified,isRumor,isRumor
"According to #CharlieHebdo’s lawyer four well-known French cartoonists were killed by the masked gunmen: Cabu, Wolinski, Charb et Tignous.",0,[],[],1,http://t.co/TYlJ4gQBkR,"['according', 'to', 'charliehebdos', 'lawyer', 'four', 'wellknown', 'french', 'cartoonists', 'were', 'killed', 'by', 'the', 'masked', 'gunmen', 'cabu', 'wolinski', 'charb', 'et', 'tignous']",0,4,6,5,0,0,0,0,0,1,1,0,1,0,0,138,19,0,0,1,0.057971014492753624,4.869624754401409,3.4345689040341987,4.911839155808442,2121,1,1,1
#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources) http://t.co/OYSXRQ9xuv http://t.co/8ICThapo7z,1,['http://t.co/OYSXRQ9xuv'],['http://f24.my/YTliveEN'],1,http://www.france24.com/en/,"['breaking', 'both', 'charlie', 'hebdo', 'suspects', 'killed', 'as', 'police', 'storm', 'building', 'police', 'sources']",1,6,3,1,0,0,0,0,0,0,1,0,1,0,0,134,12,0,0,1,0.14925373134328357,4.87050339531352,3.4437322414015967,4.921103557727076,2123,1,1,1
And now the Trocadero. I have a very bad feeling about today,0,[],[],1,,"['and', 'now', 'the', 'trocadero', 'i', 'have', 'a', 'very', 'bad', 'feeling', 'about', 'today']",0,3,2,1,0,1,0,0,2,0,2,0,2,0,0,60,12,0,0,1,0.05,3.646599751720373,3.0993352776859577,5.559375096734962,1581,0,1,1
#BREAKING - At least five hostages in Paris kosher supermarket: (AFP) https://t.co/4yt6nafpIg #Vincennes http://t.co/Vnyhqye2ps,1,['https://t.co/4yt6nafpIg'],['https://www.youtube.com/watch?v=BFwedk4dBCc'],1,http://www.france24.com,"['breaking', 'at', 'least', 'five', 'hostages', 'in', 'paris', 'kosher', 'supermarket', 'afp', 'vincennes']",1,6,1,0,0,0,0,0,0,1,2,0,0,0,0,127,11,0,0,1,0.12598425196850394,5.159410770932492,3.8137810781740824,6.099928097737825,2849,1,1,1
Witness to #CharlieHebdo attack claims gunmen told him it was “Al-Qaeda in Yemen” (i.e. AQAP): http://t.co/gGyLxyvSTw http://t.co/3jcdj9dZcD,1,['http://t.co/gGyLxyvSTw'],['http://www.20minutes.fr/societe/1511879-20150107-charlie-hebdo-dit-direz-medias-al-qaeda-yemen-raconte-temoin-19e-arrondissement'],1,http://t.co/VHr56uwQAa,"['witness', 'to', 'charliehebdo', 'attack', 'claims', 'gunmen', 'told', 'him', 'it', 'was', 'alqaeda', 'in', 'yemen', 'ie', 'aqap']",1,6,5,0,2,0,0,2,0,0,1,0,0,0,0,140,15,0,0,1,0.11428571428571428,4.072433725968388,3.00987563371216,4.351177653684284,1082,0,1,1
#BREAKING At least five hostages in Paris kosher supermarket: source,0,[],[],1,http://www.afp.com/en,"['breaking', 'at', 'least', 'five', 'hostages', 'in', 'paris', 'kosher', 'supermarket', 'source']",0,5,1,0,0,0,0,0,0,1,2,0,0,0,0,68,10,0,0,0,0.14705882352941177,4.810709576443084,3.9227773419287977,5.486234896033128,1200,1,1,1
BREAKING: Hostage taken at kosher deli in Paris by gunman who killed cop yesterday http://t.co/vQMplUv5Qu,1,['http://t.co/vQMplUv5Qu'],['http://thebea.st/1tQl60v'],1,http://thedailybeast.com,"['breaking', 'hostage', 'taken', 'at', 'kosher', 'deli', 'in', 'paris', 'by', 'gunman', 'who', 'killed', 'cop', 'yesterday']",1,6,3,0,0,0,0,0,0,0,3,0,0,0,1,105,14,0,0,1,0.13333333333333333,5.053543235672788,4.319584873110106,5.872538516805299,2325,1,1,1
Suspects in Thursday slaying of policewoman and current hostage situation in the East of Paris. AFP http://t.co/sDwgb6GEDw,0,[],[],1,http://PzFeed.com,"['suspects', 'in', 'thursday', 'slaying', 'of', 'policewoman', 'and', 'current', 'hostage', 'situation', 'in', 'the', 'east', 'of', 'paris', 'afp']",1,8,0,2,0,0,0,0,0,0,5,0,1,0,0,122,16,0,0,1,0.09016393442622951,4.3605744813966325,3.3898745583909853,5.329263603636767,1346,0,1,1
"#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy",0,[],[],1,http://instagram.com/afpphoto,"['charliehebdo', 'suspects', 'killed', 'hostage', 'freed', 'and', 'safe', 'after', 'police', 'assault', 'photo', 'joel', 'saget', 'afp']",1,9,2,1,0,0,0,0,0,0,2,0,0,0,0,120,14,0,0,1,0.10833333333333334,3.668106237932731,3.17868923977559,4.570250977193992,823,0,1,1
"BREAKING UPDATE: 11 dead, 10 wounded in Charlie Hebdo HQ shooting - Paris police  http://t.co/Q27XnP3AS3",1,['http://t.co/Q27XnP3AS3'],['http://on.rt.com/wayl2n'],1,http://t.co/bDDyvy9DmR,"['breaking', 'update', '11', 'dead', '10', 'wounded', 'in', 'charlie', 'hebdo', 'hq', 'shooting', 'paris', 'police']",1,4,3,3,0,0,0,0,0,2,1,0,0,0,0,104,13,0,0,1,0.23076923076923078,5.021197571267002,4.132963726130726,5.925462675828241,1975,1,1,1
"UPDATE: Security alert in Trocadero near the Eiffel Tower in Paris appears to be ""false alarm"".",0,[],[],1,http://PzFeed.com,"['update', 'security', 'alert', 'in', 'trocadero', 'near', 'the', 'eiffel', 'tower', 'in', 'paris', 'appears', 'to', 'be', 'false', 'alarm']",0,7,2,2,0,0,0,0,0,0,3,0,1,0,0,95,16,0,0,1,0.11578947368421053,4.360404054729939,3.3895204658463776,5.329053969142351,1346,0,1,1
Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/rObM6QtWIZ,1,['http://t.co/8MdsGYsaOZ'],['http://news.sky.com/story/1404969/several-hostages-taken-in-paris-supermarket'],1,http://www.skynews.com/,"['kosher', 'restaurants', 'closing', 'across', 'paris', 'schools', 'nr', 'latest', 'incident', 'locked', 'down', 'parisattacks']",1,6,2,0,0,0,0,0,2,0,1,0,0,0,0,140,12,0,0,1,0.11428571428571428,5.088150269513336,4.168409083519626,6.253585618296141,2730,1,1,1
BREAKING: Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks.,0,[],[],1,http://www.ap.org,"['breaking', 'police', 'order', 'all', 'shops', 'closed', 'in', 'famed', 'jewish', 'neighborhood', 'in', 'central', 'paris', 'far', 'from', 'attacks']",0,6,2,3,0,0,0,0,1,0,3,0,1,0,0,103,16,0,0,1,0.10679611650485436,4.989334109051853,4.8168045228797665,6.658329222073717,2022,1,1,1
#BREAKING Hostages taken north-east of Paris: police,0,[],[],1,http://t.co/kqhCI1Bvmj,"['breaking', 'hostages', 'taken', 'northeast', 'of', 'paris', 'police']",0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,52,7,0,0,0,0.19230769230769232,4.8105416578835305,3.9193396367874134,5.483040697683873,1200,1,1,1
Brilliant by @LucilleClerc #CharlieHebdo http://t.co/fklXQlrbEL,0,[],[],1,http://www.monaeltahawy.com,"['brilliant', 'by', 'lucilleclerc', 'charliehebdo']",1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,63,4,0,0,1,0.14285714285714285,5.474493075006849,3.7567121601647715,5.322310280236741,2099,1,1,1
"BREAKING: Gunfire, hostages taken in Dammartin-en-Goële, east of Paris, as police chase suspected #CharlieHedbo attackers",0,[],[],1,http://t.co/UXSP362YuW,"['breaking', 'gunfire', 'hostages', 'taken', 'in', 'dammartinengoële', 'east', 'of', 'paris', 'as', 'police', 'chase', 'suspected', 'charliehedbo', 'attackers']",0,7,3,2,0,0,0,0,0,0,3,0,0,0,0,121,15,0,0,0,0.11570247933884298,4.655042341331201,4.396722278503773,6.302230678657533,2487,1,1,1
#BREAKING - At least 2 dead in  hostage standoff in Paris Kosher supermarket (AFP) http://t.co/OYSXRQ9xuv http://t.co/SQUsZcitcO,1,['http://t.co/OYSXRQ9xuv'],['http://f24.my/YTliveEN'],1,http://www.france24.com/en/,"['breaking', 'at', 'least', '2', 'dead', 'in', 'hostage', 'standoff', 'in', 'paris', 'kosher', 'supermarket', 'afp']",1,6,1,1,0,0,0,0,0,1,3,0,0,0,0,128,13,0,0,1,0.1953125,4.870234134365094,3.440279213235588,4.917857213902995,2123,1,1,1
Report: Hostages taken at a printing shop northeast of Paris; some injuries - @FRANCE24 broadcast http://t.co/hasCHjOVnC,1,['http://t.co/hasCHjOVnC'],['http://bit.ly/1tPNRdE'],1,http://t.co/kmGFmDDoPa,"['report', 'hostages', 'taken', 'at', 'a', 'printing', 'shop', 'northeast', 'of', 'paris', 'some', 'injuries', 'france24', 'broadcast']",1,7,3,0,0,0,0,0,0,0,2,0,2,0,0,120,14,0,0,1,0.11666666666666667,4.949414404525984,4.951813330302852,6.8571763636302805,2797,1,1,1
"ID card of Said Kouachi, suspect in #CharlieHebdo attack, found in car left by 2 suspects http://t.co/QBuyFSVORd http://t.co/FyiSZvWJJ5",1,['http://t.co/QBuyFSVORd'],['http://bbc.in/1wvvjAk'],1,http://www.bbc.co.uk/news,"['id', 'card', 'of', 'said', 'kouachi', 'suspect', 'in', 'charliehebdo', 'attack', 'found', 'in', 'car', 'left', 'by', '2', 'suspects']",1,6,4,1,0,0,0,0,0,1,4,0,0,0,0,135,16,0,0,1,0.14074074074074075,4.357439316313899,5.011206617188675,7.11077621487679,2817,1,1,1
#BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting' https://t.co/h1qXZG6GlP http://t.co/vpD5A5FYGi,1,['https://t.co/h1qXZG6GlP'],['https://www.youtube.com/watch?v=BFwedk4dBCc'],1,http://www.france24.com/en/,"['breaking', 'hostage', 'taken', 'at', 'kosher', 'shop', 'in', 'paris', 'by', 'suspect', 'in', 'police', 'officer', 'shooting']",1,5,3,1,0,0,0,0,0,0,4,0,0,0,0,137,14,0,0,1,0.145985401459854,4.870181433343178,3.4396484295634737,4.916569744972929,2123,1,1,1
"Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack, #JeSuisCharlie #IamCharlie #ParisShooting http://t.co/G8D3mixbjX",0,[],[],1,,"['ahmed', 'merabet', 'a', 'french', 'muslim', 'cop', 'first', 'victim', 'of', 'charliehebdo', 'attack', 'jesuischarlie', 'iamcharlie', 'parisshooting']",1,7,1,2,0,0,0,0,1,0,1,0,1,0,0,139,14,0,0,1,0.1223021582733813,4.390687877285511,1.1139433523068367,2.6138418218760693,140,0,1,1
#CharlieHebdo cartoon attributed to #banksy is really by @LucilleClerc #JeSuisCharlie https://t.co/FZB4b7iMc2 http://t.co/S6s7ZKyOeN,1,['https://t.co/FZB4b7iMc2'],['https://twitter.com/lucilleclerc/status/552961721959473152'],1,http://sdkramer.com,"['charliehebdo', 'cartoon', 'attributed', 'to', 'banksy', 'is', 'really', 'by', 'lucilleclerc', 'jesuischarlie']",1,4,3,0,0,0,0,0,1,0,1,0,0,0,0,132,10,0,0,1,0.12121212121212122,4.434185533861972,2.8767949762007006,4.027268042466619,2690,0,1,1
#CharlieHebdo liveblog by @Independent says news director Charb in critical cond. AQ put price put his head in '13 http://t.co/kGVAxtzyt4,0,[],[],1,http://t.co/rwnM7apWNf,"['charliehebdo', 'liveblog', 'by', 'independent', 'says', 'news', 'director', 'charb', 'in', 'critical', 'cond', 'aq', 'put', 'price', 'put', 'his', 'head', 'in', '13']",1,9,3,2,1,0,0,1,0,1,3,0,0,0,0,137,19,0,0,1,0.06569343065693431,3.4073909044707316,2.3242824552976926,3.7605732539443943,2052,1,1,1
Reports in French media of hostage situation as manhunt for #CharlieHebdo suspects centres on #DammartinEnGoele http://t.co/PNhWZP39md,1,['http://t.co/PNhWZP39md'],['http://bbc.in/1DFd14D'],1,http://www.bbc.co.uk/news,"['reports', 'in', 'french', 'media', 'of', 'hostage', 'situation', 'as', 'manhunt', 'for', 'charliehebdo', 'suspects', 'centres', 'on', 'dammartinengoele']",1,8,1,1,0,0,0,0,0,0,5,0,0,0,0,134,15,0,0,1,0.08955223880597014,4.35791579857913,5.011655010724778,7.111509540816513,2818,1,1,1
#BREAKING At least two killed in hostage drama east of Paris: source,0,[],[],1,http://www.afp.com/en,"['breaking', 'at', 'least', 'two', 'killed', 'in', 'hostage', 'drama', 'east', 'of', 'paris', 'source']",0,5,2,0,0,0,0,0,0,1,3,0,0,0,0,68,12,0,0,0,0.14705882352941177,4.810729722307956,3.924382677201973,5.487353347544678,1200,1,1,1
#CharlieHebdo gunmen reportedly killed in firefight with French special forces http://t.co/8P6WQrogO9,1,['http://t.co/8P6WQrogO9'],['http://dailym.ai/1AQWECt'],1,http://www.dailymail.co.uk,"['charliehebdo', 'gunmen', 'reportedly', 'killed', 'in', 'firefight', 'with', 'french', 'special', 'forces']",1,4,1,2,0,0,0,0,1,0,2,0,0,0,0,101,10,0,0,1,0.06930693069306931,5.09947690990915,3.8849085941626074,5.914193958481062,2369,1,1,1
Armed gunmen face police officers near the offices of the satirical newspaper #CharlieHebdo Photo: Anne Gelbard #AFP http://t.co/k669PHgVw5,0,[],[],1,http://t.co/b5OsW0fRWU,"['armed', 'gunmen', 'face', 'police', 'officers', 'near', 'the', 'offices', 'of', 'the', 'satirical', 'newspaper', 'charliehebdo', 'photo', 'anne', 'gelbard', 'afp']",1,8,3,2,0,0,0,0,0,0,2,0,2,0,0,139,17,0,0,1,0.08633093525179857,3.665393350279712,3.1690863574870227,4.55763951524678,820,0,1,1
Update - French media: identified suspect in #Paris policewoman killing is known associate of suspected #CharlieHebdo gunman Cherif Kouachi,0,[],[],1,http://www.skynews.com/,"['update', 'french', 'media', 'identified', 'suspect', 'in', 'paris', 'policewoman', 'killing', 'is', 'known', 'associate', 'of', 'suspected', 'charliehebdo', 'gunman', 'cherif', 'kouachi']",0,9,4,3,0,0,0,0,0,0,2,0,0,0,0,139,18,0,0,0,0.050359712230215826,4.4353824437324185,4.163370120225884,6.139583161826357,1892,1,1,1
There's a tank near the #Paris hostage scene http://t.co/7N7uvClhWY (Pic: Heathcliff O'Malley) http://t.co/EPXhd9k6GF,1,['http://t.co/7N7uvClhWY'],['http://www.telegraph.co.uk/news/worldnews/europe/france/11329976/Paris-Charlie-Hebdo-attack-live.html'],1,http://www.telegraph.co.uk/,"['theres', 'a', 'tank', 'near', 'the', 'paris', 'hostage', 'scene', 'pic', 'heathcliff', 'omalley']",1,8,0,0,0,0,0,0,0,0,1,0,2,0,0,117,11,0,0,1,0.1282051282051282,5.300454173909247,3.984707294482673,5.8917531575827295,2304,1,1,1
Staff of #CharlieHebdo magazine were shot as they were in the midst of an editorial meeting. Latest updates: http://t.co/E0XArYscqK,1,['http://t.co/E0XArYscqK'],['http://on.wsj.com/1KlzOXI'],1,http://t.co/ISU3VFHHhP,"['staff', 'of', 'charliehebdo', 'magazine', 'were', 'shot', 'as', 'they', 'were', 'in', 'the', 'midst', 'of', 'an', 'editorial', 'meeting', 'latest', 'updates']",1,6,3,1,1,0,0,1,0,0,4,0,2,0,0,131,18,0,0,1,0.06870229007633588,5.018450832386356,4.925152167415155,6.745782286838687,2838,1,1,1
"11 just killed in Paris by ""Alu Akhbar"" shouting armed men in attack on  satirical mag Charlie Hebdo. Background: http://t.co/MUf8ACNbVS",1,['http://t.co/MUf8ACNbVS'],['http://search.wikileaks.org/?q=%22Charie+Hebdo%22|%22Charlie+Hebdo%22'],1,http://t.co/CQrSKaiWjG,"['11', 'just', 'killed', 'in', 'paris', 'by', 'alu', 'akhbar', 'shouting', 'armed', 'men', 'in', 'attack', 'on', 'satirical', 'mag', 'charlie', 'hebdo', 'background']",1,8,3,2,0,0,0,0,1,1,4,0,0,0,0,136,19,0,0,1,0.09558823529411764,4.5386365612184525,4.687832058962527,6.391089554300542,2286,1,1,1
"New vid of Paris attack on #CharlieHebdo filmed by a witness. Gunmen on street shout ""Allahu Akbar"" http://t.co/TaZEDtGFlW @akhbar",1,['http://t.co/TaZEDtGFlW'],['http://www.francetvinfo.fr/faits-divers/attaque-au-siege-de-charlie-hebdo/video-des-images-de-l-attaque-au-siege-de-charlie-hebdo_790543.html'],1,http://t.co/09rGIaSHPW,"['new', 'vid', 'of', 'paris', 'attack', 'on', 'charliehebdo', 'filmed', 'by', 'a', 'witness', 'gunmen', 'on', 'street', 'shout', 'allahu', 'akbar', 'akhbar']",1,8,1,4,0,0,0,0,0,0,4,0,1,0,0,130,18,0,0,1,0.1076923076923077,4.117735179330497,3.422753941301348,4.930301944421756,1686,1,1,1
Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,0,[],[],1,http://www.skynews.com/,"['update', 'afp', 'an', 'unnamed', 'police', 'source', 'says', 'the', 'killing', 'of', 'the', 'policewoman', 'in', 'paris', 'on', 'thursday', 'is', 'linked', 'to', 'the', 'charliehebdo', 'attack']",0,8,3,2,0,0,0,0,0,0,3,0,4,0,0,134,22,0,0,0,0.05970149253731343,4.435350568908045,4.163399932786864,6.139551983562139,1891,1,1,1
"Charlie Hebdo attack was obviously carefully planned. 

... and than you leave your ID card in the getaway car? 
─► http://t.co/TzTp8KxRUo",1,['http://t.co/TzTp8KxRUo'],['http://bit.ly/14yKJgx'],1,,"['charlie', 'hebdo', 'attack', 'was', 'obviously', 'carefully', 'planned', 'and', 'than', 'you', 'leave', 'your', 'id', 'card', 'in', 'the', 'getaway', 'car']",1,6,3,1,2,0,2,0,2,0,3,0,1,0,0,138,18,1,0,1,0.06521739130434782,3.896911840826025,2.61066016308988,4.467104713021062,1529,0,1,1
"12 dead in Paris attack on #CharlieHebdo office, five others critical http://t.co/2J4WQdJnTp http://t.co/qeRByqI6JU",1,['http://t.co/2J4WQdJnTp'],['http://www.telegraph.co.uk/news/worldnews/europe/france/11329976/Paris-Charlie-Hebdo-attack-live.html'],1,http://t.co/IWZKrpsY6l,"['12', 'dead', 'in', 'paris', 'attack', 'on', 'charliehebdo', 'office', 'five', 'others', 'critical']",1,4,0,3,0,0,0,0,0,2,2,0,0,0,0,115,11,0,0,1,0.11304347826086956,5.067513484249671,4.015694988526518,5.6778295172226665,2491,1,1,1
"R.I.P. Ahmed Merabet, a French Muslim cop, first victim of #CharlieHebdo #ParisShooting http://t.co/CYQZhV8Sxc",0,[],[],1,,"['rip', 'ahmed', 'merabet', 'a', 'french', 'muslim', 'cop', 'first', 'victim', 'of', 'charliehebdo', 'parisshooting']",1,6,1,1,0,0,0,0,1,0,1,0,1,0,0,110,12,0,0,1,0.15454545454545454,2.3909351071033793,2.552668216112193,4.838691709151223,588,0,1,1
"R.I.P. Ahmed Merabet, a French police officer, a Muslim, the first victim of #CharlieHebdo attack, http://t.co/bMzZgpXuL7 via @Ironyisfunny8",0,[],[],1,http://www.nytimes.com,"['rip', 'ahmed', 'merabet', 'a', 'french', 'police', 'officer', 'a', 'muslim', 'the', 'first', 'victim', 'of', 'charliehebdo', 'attack', 'via', 'ironyisfunny8']",1,7,1,3,0,0,0,0,0,0,2,0,3,0,0,140,17,0,0,1,0.1,4.241894971630702,2.993876914941211,4.310523383951521,1391,0,1,1
"Ten killed in shooting at headquarters of French satirical weekly Charlie Hebdo, says French media citing witnesses #c4news",0,[],[],1,http://t.co/YO0ZZvoyrC,"['ten', 'killed', 'in', 'shooting', 'at', 'headquarters', 'of', 'french', 'satirical', 'weekly', 'charlie', 'hebdo', 'says', 'french', 'media', 'citing', 'witnesses', 'c4news']",0,7,4,4,0,0,0,0,0,0,3,0,0,0,0,123,18,0,0,0,0.04065040650406504,4.824008617189828,3.8195439355418688,5.724179166856377,2444,1,1,1
"Police seen in Longpont, a village near to a petrol station reportedly robbed by the two #CharlieHebdo suspects. http://t.co/cQsXx2q9PT",0,[],[],1,http://www.bbc.co.uk/programmes/p01k2bx3,"['police', 'seen', 'in', 'longpont', 'a', 'village', 'near', 'to', 'a', 'petrol', 'station', 'reportedly', 'robbed', 'by', 'the', 'two', 'charliehebdo', 'suspects']",1,6,2,0,0,0,0,0,1,1,4,0,3,0,0,135,18,0,0,1,0.05925925925925926,3.979457318097848,2.7058637122839193,4.416157689632185,422,1,1,1
"MORE: Operation to detain massacre suspects unfolding in Dammartin-en-Goele, about 25 miles northeast of Paris: http://t.co/H1bHg5T7Ec",1,['http://t.co/H1bHg5T7Ec'],['http://apne.ws/1wBegx5'],1,http://t.co/fp59ZdYmr1,"['more', 'operation', 'to', 'detain', 'massacre', 'suspects', 'unfolding', 'in', 'dammartinengoele', 'about', '25', 'miles', 'northeast', 'of', 'paris']",1,5,2,1,0,0,0,0,1,1,3,0,0,0,0,134,15,0,0,1,0.08955223880597014,4.989387516858672,4.816678689371613,6.65831653641355,2022,1,1,1
DEVELOPING: 2 reported dead in second hostage situation at Paris grocery store http://t.co/F4K3C1lot7,1,['http://t.co/F4K3C1lot7'],['http://fxn.ws/1Fz4tkx'],1,http://www.foxnews.com,"['developing', '2', 'reported', 'dead', 'in', 'second', 'hostage', 'situation', 'at', 'paris', 'grocery', 'store']",1,4,2,3,0,0,0,0,0,1,2,0,0,0,0,101,12,0,0,1,0.13861386138613863,5.27932466544261,4.650598898172657,6.675270543413197,2854,1,1,1
#BREAKING - An armed man has reportedly taken a hostage at a kosher grocery store at Porte de #Vincennes #Paris http://t.co/uel0jveeWP,1,['http://t.co/uel0jveeWP'],['http://f24.my/14yifmk'],1,http://www.france24.com,"['breaking', 'an', 'armed', 'man', 'has', 'reportedly', 'taken', 'a', 'hostage', 'at', 'a', 'kosher', 'grocery', 'store', 'at', 'porte', 'de', 'vincennes', 'paris']",1,6,4,0,0,0,0,0,1,0,2,0,3,0,0,134,19,0,0,1,0.1044776119402985,5.159167000830745,3.813714391881145,6.099811807232314,2849,1,1,1
Feared at least 5 hostages are being held in Paris 'kosher' grocery http://t.co/zoafNwyEtr http://t.co/ntDatZ8Pp7,1,['http://t.co/zoafNwyEtr'],['http://dailym.ai/1DszHaY'],1,http://www.dailymail.co.uk,"['feared', 'at', 'least', '5', 'hostages', 'are', 'being', 'held', 'in', 'paris', 'kosher', 'grocery']",1,4,4,0,0,0,0,0,0,1,2,0,0,0,0,113,12,0,0,1,0.061946902654867256,5.099400917873628,3.8847387377696316,5.913934590649997,2369,1,1,1
"DEVELOPING: Police pursuing #CharlieHebdo shooting suspects, helicopters deployed - LIVE FEED: http://t.co/GRxHibEau2 http://t.co/pDlmmCax1B",1,['http://t.co/GRxHibEau2'],['http://on.rt.com/psgnqk'],1,http://RT.com,"['developing', 'police', 'pursuing', 'charliehebdo', 'shooting', 'suspects', 'helicopters', 'deployed', 'live', 'feed']",1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,140,10,0,0,1,0.2,5.021904262098852,4.13350697377835,5.926223050689204,1977,1,1,1
"Breaking: At least 10 dead, 5 injured after tO gunman open fire in offices of Charlie  Hebdo,satirical mag that published Mohammed cartoons",0,[],[],1,http://t.co/xoNb1xjUhG,"['breaking', 'at', 'least', '10', 'dead', '5', 'injured', 'after', 'to', 'gunman', 'open', 'fire', 'in', 'offices', 'of', 'charlie', 'hebdosatirical', 'mag', 'that', 'published', 'mohammed', 'cartoons']",0,4,4,5,0,0,0,0,0,2,4,0,0,0,1,139,22,0,0,0,0.04316546762589928,3.278982116865443,1.8920946026904804,3.2116544005531824,1191,0,1,1
BREAKING UPDATE - FRANCE: Police order all shops closed in famed Jewish neighborhood in central Paris following attacks.,0,[],[],1,https://m.facebook.com/IsraelHatzolahHq,"['breaking', 'update', 'france', 'police', 'order', 'all', 'shops', 'closed', 'in', 'famed', 'jewish', 'neighborhood', 'in', 'central', 'paris', 'following', 'attacks']",0,7,3,4,0,0,0,0,0,0,2,0,1,0,0,120,17,0,0,1,0.19166666666666668,4.035229556350212,2.826722520168992,4.492383185039624,1296,0,1,1
