text,text_token
Tribute to #CharlieHebdo on Banksy's instagram account: http://t.co/VE37nfsL2R http://t.co/b0QYWmMUkL,"['tribute', 'to', 'charliehebdo', 'on', 'banksys', 'instagram', 'account']"
"Interesting that #MouradHamydInnocent is trending, started by classmates who say suspect Mourad was in class at time of #CharlieHebdo attack","['interesting', 'that', 'mouradhamydinnocent', 'is', 'trending', 'started', 'by', 'classmates', 'who', 'say', 'suspect', 'mourad', 'was', 'in', 'class', 'at', 'time', 'of', 'charliehebdo', 'attack']"
"It ain't Banksy! Meet @LucilleClerc, artist behind the iconic #CharlieHebdo pencil tribute http://t.co/dSLrOOGQN7 http://t.co/TU2rtmUSd9","['it', 'aint', 'banksy', 'meet', 'lucilleclerc', 'artist', 'behind', 'the', 'iconic', 'charliehebdo', 'pencil', 'tribute']"
Banksy says #JeSuisCharlie in a beautiful way (vi @lukeeve) http://t.co/GKFP5xVAoc,"['banksy', 'says', 'jesuischarlie', 'in', 'a', 'beautiful', 'way', 'vi', 'lukeeve']"
Update - French interior ministry says incident which led to evacuation of Trocadero near the Eiffel Tower in Paris was a false alarm,"['update', 'french', 'interior', 'ministry', 'says', 'incident', 'which', 'led', 'to', 'evacuation', 'of', 'trocadero', 'near', 'the', 'eiffel', 'tower', 'in', 'paris', 'was', 'a', 'false', 'alarm']"
"Clarissa, 27 years old, police trainee of Montrouge Police in #France. Victim of this morning's attack. via @_batou_ http://t.co/kk0w0D6NNv","['clarissa', '27', 'years', 'old', 'police', 'trainee', 'of', 'montrouge', 'police', 'in', 'france', 'victim', 'of', 'this', 'mornings', 'attack', 'via', 'batou']"
"BREAKING: French police convoy, helicopters rush to scene of operation to detain #CharlieHebdo shooting suspects, AP says","['breaking', 'french', 'police', 'convoy', 'helicopters', 'rush', 'to', 'scene', 'of', 'operation', 'to', 'detain', 'charliehebdo', 'shooting', 'suspects', 'ap', 'says']"
"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police http://t.co/hi9g8dxpiR http://t.co/Vw2L6SQcMH","['map', 'shows', 'industrial', 'estate', 'where', '2', 'charliehebdo', 'suspects', 'are', 'holed', 'up', 'surrounded', 'by', 'police']"
"French police confirm that the #CharlieHebdo attackers shouted ""The Prophet has been avenged"".

Sigh.","['french', 'police', 'confirm', 'that', 'the', 'charliehebdo', 'attackers', 'shouted', 'the', 'prophet', 'has', 'been', 'avenged', 'sigh']"
Witnesses say several masked men were involved in the shooting at #CharlieHebdo's Paris HQ. http://t.co/xcK8lY9IeR http://t.co/QPKtv7stET,"['witnesses', 'say', 'several', 'masked', 'men', 'were', 'involved', 'in', 'the', 'shooting', 'at', 'charliehebdos', 'paris', 'hq']"
"URGENT: #CharlieHebdo suspects located in Aisne, northern France - reports via @le_Parisien http://t.co/MHmEQPX2D6 http://t.co/8kSi0WaQBG","['urgent', 'charliehebdo', 'suspects', 'located', 'in', 'aisne', 'northern', 'france', 'reports', 'via', 'leparisien']"
Breaking: Shots fired northeast of Paris involving men believed to be Charlie Hebdo suspects http://t.co/tYCeEMKwOo,"['breaking', 'shots', 'fired', 'northeast', 'of', 'paris', 'involving', 'men', 'believed', 'to', 'be', 'charlie', 'hebdo', 'suspects']"
"Ten people killed in attack at offices of satirical French magazine Charlie Hebdo, Paris prosecutors say http://t.co/czyz6voZTw","['ten', 'people', 'killed', 'in', 'attack', 'at', 'offices', 'of', 'satirical', 'french', 'magazine', 'charlie', 'hebdo', 'paris', 'prosecutors', 'say']"
"BREAKING: At least one killed, severeal injured during shootout with #CharlieHebdo attack suspects - local media http://t.co/G6eunBDIrj","['breaking', 'at', 'least', 'one', 'killed', 'severeal', 'injured', 'during', 'shootout', 'with', 'charliehebdo', 'attack', 'suspects', 'local', 'media']"
"Suspected #CharlieHebdo killers are in same jihadist group as hostage-taker in Paris store, police union rep says. http://t.co/7Bxdhozq4H","['suspected', 'charliehebdo', 'killers', 'are', 'in', 'same', 'jihadist', 'group', 'as', 'hostagetaker', 'in', 'paris', 'store', 'police', 'union', 'rep', 'says']"
"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/7Bxdhozq4H http://t.co/0SmxqdDLrX","['hostagetaker', 'at', 'paris', 'store', 'demands', 'release', 'of', 'kouachibrothers', 'police', 'union', 'spokesman', 'says']"
France's interior minister says operation to detain Charlie Hebdo suspects is now underway northeast of Paris - @AP http://t.co/ZFJYh80uxy,"['frances', 'interior', 'minister', 'says', 'operation', 'to', 'detain', 'charlie', 'hebdo', 'suspects', 'is', 'now', 'underway', 'northeast', 'of', 'paris', 'ap']"
Witness says multiple gunmen involved in shooting at Paris HQ of French satirical magazine Charlie Hebdo - @AP http://t.co/ZFJYh80uxy,"['witness', 'says', 'multiple', 'gunmen', 'involved', 'in', 'shooting', 'at', 'paris', 'hq', 'of', 'french', 'satirical', 'magazine', 'charlie', 'hebdo', 'ap']"
BREAKING: 10 dead in shooting at headquarters of French satirical weekly #CharlieHebdo - French media citing witnesses. #France,"['breaking', '10', 'dead', 'in', 'shooting', 'at', 'headquarters', 'of', 'french', 'satirical', 'weekly', 'charliehebdo', 'french', 'media', 'citing', 'witnesses', 'france']"
This widely shared cartoon about the #CharlieHebdo attack is actually by @LucilleClerc and not #Banksy http://t.co/HxKI8pefcU,"['this', 'widely', 'shared', 'cartoon', 'about', 'the', 'charliehebdo', 'attack', 'is', 'actually', 'by', 'lucilleclerc', 'and', 'not', 'banksy']"
"Breaking News: Reports of Gunfire and Hostage in Search for Suspects in Paris Attack
http://t.co/U8BE162qls","['breaking', 'news', 'reports', 'of', 'gunfire', 'and', 'hostage', 'in', 'search', 'for', 'suspects', 'in', 'paris', 'attack']"
BREAKING NEWS: Hostage situation at supermarket in eastern Paris after shots ring out - AFP,"['breaking', 'news', 'hostage', 'situation', 'at', 'supermarket', 'in', 'eastern', 'paris', 'after', 'shots', 'ring', 'out', 'afp']"
#CharlieHebdo - 11 dead including 2 police in Paris shooting. Photo: @MartinBureau1 #AFP http://t.co/xkczbYS82E,"['charliehebdo', '11', 'dead', 'including', '2', 'police', 'in', 'paris', 'shooting', 'photo', 'martinbureau1', 'afp']"
"French President Hollande condemns ""barbaric act"" after #CharlieHebdo gun attack kills 11 http://t.co/keuR4WvpHu http://t.co/vyuRvukz1N","['french', 'president', 'hollande', 'condemns', 'barbaric', 'act', 'after', 'charliehebdo', 'gun', 'attack', 'kills', '11']"
The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,"['the', 'charliehebdo', 'attack', 'suspects', 'have', 'reportedly', 'fired', 'shots', 'while', 'robbing', 'a', 'petrol', 'station']"
French official says attack on Paris weekly #CharlieHebdo was with Kalachnikov automatic rifles and rocket launcher. Unprecedented. #AFP,"['french', 'official', 'says', 'attack', 'on', 'paris', 'weekly', 'charliehebdo', 'was', 'with', 'kalachnikov', 'automatic', 'rifles', 'and', 'rocket', 'launcher', 'unprecedented', 'afp']"
BREAKING NEWS: Several hostages freed at Jewish supermarket in Paris: AFP,"['breaking', 'news', 'several', 'hostages', 'freed', 'at', 'jewish', 'supermarket', 'in', 'paris', 'afp']"
At least two killed in hostage drama east of Paris. Photo @MartinBureau1 #AFP http://t.co/ZvcbbTgvNm,"['at', 'least', 'two', 'killed', 'in', 'hostage', 'drama', 'east', 'of', 'paris', 'photo', 'martinbureau1', 'afp']"
France's top security official confirms that 3 gunmen carried out the attack on #CharlieHebdo http://t.co/gL0vcc2IP5,"['frances', 'top', 'security', 'official', 'confirms', 'that', '3', 'gunmen', 'carried', 'out', 'the', 'attack', 'on', 'charliehebdo']"
Police say 12 now dead in #CharlieHebdo attack including 2 police officers; prosecutor says gunmen still at large http://t.co/4AaqPAQMOb,"['police', 'say', '12', 'now', 'dead', 'in', 'charliehebdo', 'attack', 'including', '2', 'police', 'officers', 'prosecutor', 'says', 'gunmen', 'still', 'at', 'large']"
Update - Police say 12 people killed after armed gunmen stormed headquarters of French weekly publication 'Charlie Hebdo' in #Paris,"['update', 'police', 'say', '12', 'people', 'killed', 'after', 'armed', 'gunmen', 'stormed', 'headquarters', 'of', 'french', 'weekly', 'publication', 'charlie', 'hebdo', 'in', 'paris']"
"Banksy's take on Charlie Hebdo is simple, elegant &amp; uncompromising 
#JeSuisCharlie http://t.co/FoQeqSd548","['banksys', 'take', 'on', 'charlie', 'hebdo', 'is', 'simple', 'elegant', 'amp', 'uncompromising', 'jesuischarlie']"
"“I don’t feel as though I’m killing someone with a pen."" -Stephane Charbonnier 1967-2015 #CharlieHebdo http://t.co/RmJlpSsaNt","['i', 'dont', 'feel', 'as', 'though', 'im', 'killing', 'someone', 'with', 'a', 'pen', 'stephane', 'charbonnier', '19672015', 'charliehebdo']"
#CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media http://t.co/G6eunBDIrj http://t.co/jOnfaapehF,"['charliehebdo', 'shooting', 'suspects', 'tell', 'police', 'they', 'prepared', 'to', 'die', 'as', 'martyrs', 'french', 'media']"
#BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source,"['breaking', 'killed', 'charlie', 'hebdo', 'suspects', 'came', 'out', 'firing', 'on', 'security', 'forces', 'source']"
Gunman Takes Hostage In Paris Shop - Report http://t.co/BbPuxPz8Fk,"['gunman', 'takes', 'hostage', 'in', 'paris', 'shop', 'report']"
"6 people believed to be hostages at Paris market, source tells BFMTV; Interior Ministry hasn't confirmed number. http://t.co/7Bxdhozq4H","['6', 'people', 'believed', 'to', 'be', 'hostages', 'at', 'paris', 'market', 'source', 'tells', 'bfmtv', 'interior', 'ministry', 'hasnt', 'confirmed', 'number']"
"Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/0jxoozr8mN http://t.co/sY4M9Vox3L","['hostagetaker', 'in', 'supermarket', 'siege', 'killed', 'reports', 'say', 'parisattacks']"
"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/5300zReVuq","['more', 'france', 'shooting', 'hostagetaking', 'at', 'kosher', 'market', 'in', 'paris', 'several', 'reported', 'wounded']"
"4 #CharlieHebdo cartoonists killed:

- Charb
- Cabu
- Tignous
- Georges Wolinski

#JeSuisCharlie http://t.co/QbaEYog2S2","['4', 'charliehebdo', 'cartoonists', 'killed', 'charb', 'cabu', 'tignous', 'georges', 'wolinski', 'jesuischarlie']"
Twelve people confirmed dead in shooting at French satirical magazine Charlie Hebdo in Paris http://t.co/X6UWH7PFP1 http://t.co/TCWtE8nkpm,"['twelve', 'people', 'confirmed', 'dead', 'in', 'shooting', 'at', 'french', 'satirical', 'magazine', 'charlie', 'hebdo', 'in', 'paris']"
"Photo of the 2 cartoonists killed in the attack on #CharlieHebdo in #Paris today. RIP.

via @LePoint. http://t.co/mms8xWU1Ze","['photo', 'of', 'the', '2', 'cartoonists', 'killed', 'in', 'the', 'attack', 'on', 'charliehebdo', 'in', 'paris', 'today', 'rip', 'via', 'lepoint']"
Paris attack suspects have taken a hostage. French police have them cornered near Paris airport. Live: http://t.co/fw92nASZxK,"['paris', 'attack', 'suspects', 'have', 'taken', 'a', 'hostage', 'french', 'police', 'have', 'them', 'cornered', 'near', 'paris', 'airport', 'live']"
MORE: Massacre suspects believed to have taken hostage and holed up in small industrial town northeast of Paris: http://t.co/lmr2ImJhmr,"['more', 'massacre', 'suspects', 'believed', 'to', 'have', 'taken', 'hostage', 'and', 'holed', 'up', 'in', 'small', 'industrial', 'town', 'northeast', 'of', 'paris']"
The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers http://t.co/0W4gaarWcf http://t.co/4ejWR9SMM4,"['the', 'area', 'northeast', 'of', 'paris', 'where', 'shots', 'were', 'fired', 'in', 'the', 'manhunt', 'for', 'charlie', 'hebdo', 'attackers']"
"Charlie Hebdo journalist Wandrille Lanos tells France 2 that men with kalashnikovs entered the office, calls it a ""scene of carnage.""","['charlie', 'hebdo', 'journalist', 'wandrille', 'lanos', 'tells', 'france', '2', 'that', 'men', 'with', 'kalashnikovs', 'entered', 'the', 'office', 'calls', 'it', 'a', 'scene', 'of', 'carnage']"
"Two shot in Paris, including traffic cop, as manhunt continues for #CharlieHebdo suspects http://t.co/L7wpNhAYZn http://t.co/oQi2UinDH1","['two', 'shot', 'in', 'paris', 'including', 'traffic', 'cop', 'as', 'manhunt', 'continues', 'for', 'charliehebdo', 'suspects']"
→ http://t.co/qmWa9qgRrg Charlie Hebdo attack: Hunt for killers focuses on northern France #CharlieHebdo 485 http://t.co/akSz683KbY,"['charlie', 'hebdo', 'attack', 'hunt', 'for', 'killers', 'focuses', 'on', 'northern', 'france', 'charliehebdo', '485']"
#BREAKING : Both hostages in #Dammartin and #Paris are free and safe http://t.co/LdSF5QeCiv,"['breaking', 'both', 'hostages', 'in', 'dammartin', 'and', 'paris', 'are', 'free', 'and', 'safe']"
"Police: Four of France's most celebrated cartoonists killed: Charb, Cabu, Wolinski, &amp; Tignous http://t.co/g0dRKU3qCV #CharlieHebdo","['police', 'four', 'of', 'frances', 'most', 'celebrated', 'cartoonists', 'killed', 'charb', 'cabu', 'wolinski', 'amp', 'tignous', 'charliehebdo']"
Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw,"['breaking', 'gunman', 'at', 'paris', 'store', 'threatens', 'to', 'kill', 'hostages', 'if', 'charliehebdo', 'suspects', 'are', 'harmed']"
URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV,"['urgent', '3', 'gunmen', 'involved', 'in', 'deadly', 'attack', 'on', 'charliehebdo', 'french', 'interior', 'minister', 'paris']"
Killed Charlie Hebdo suspects came out firing on security forces: source (AFP) http://t.co/f1Z7cBsBhu,"['killed', 'charlie', 'hebdo', 'suspects', 'came', 'out', 'firing', 'on', 'security', 'forces', 'source', 'afp']"
And now reports of a possible fourth shooting incident at Trocadero near Eiffel Tower. Trying to get confirmation.,"['and', 'now', 'reports', 'of', 'a', 'possible', 'fourth', 'shooting', 'incident', 'at', 'trocadero', 'near', 'eiffel', 'tower', 'trying', 'to', 'get', 'confirmation']"
There are reports of an armed incident at the Trocadero near the Eiffel Tower. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/U7DXrdPheI,"['there', 'are', 'reports', 'of', 'an', 'armed', 'incident', 'at', 'the', 'trocadero', 'near', 'the', 'eiffel', 'tower', 'parisattacks']"
BREAKING: Police official confirms that 12 have died in the attack on the #CharlieHebdo headquarters http://t.co/K7ZHV9C27F,"['breaking', 'police', 'official', 'confirms', 'that', '12', 'have', 'died', 'in', 'the', 'attack', 'on', 'the', 'charliehebdo', 'headquarters']"
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking http://t.co/NQueBlmfOt http://t.co/HedHlyB24X,"['banksys', 'illustrated', 'response', 'to', 'the', 'charlie', 'hebdo', 'attack', 'isnt', 'by', 'banksy', 'but', 'it', 'is', 'striking']"
#CharlieHebdo -  11 dead including 2 police in Paris shooting. Photo @MartinBureau1 #AFP http://t.co/aksGP63MB7,"['charliehebdo', '11', 'dead', 'including', '2', 'police', 'in', 'paris', 'shooting', 'photo', 'martinbureau1', 'afp']"
"Suspect in Montrouge killing also suspected in today's market standoff in Paris, source tells CNN affiliate BFMTV. http://t.co/7Bxdhozq4H","['suspect', 'in', 'montrouge', 'killing', 'also', 'suspected', 'in', 'todays', 'market', 'standoff', 'in', 'paris', 'source', 'tells', 'cnn', 'affiliate', 'bfmtv']"
"Police say 11 now dead in ""carnage"" at #CharlieHebdo HQ in Paris - follow our coverage: http://t.co/IClDjevRnB http://t.co/aQkN3PMfkt","['police', 'say', '11', 'now', 'dead', 'in', 'carnage', 'at', 'charliehebdo', 'hq', 'in', 'paris', 'follow', 'our', 'coverage']"
Scene at #DammartinEnGoele as police hunt #CharlieHebdo suspects - follow our coverage: http://t.co/HvWOnQGf9x http://t.co/NW8RB0E0kY,"['scene', 'at', 'dammartinengoele', 'as', 'police', 'hunt', 'charliehebdo', 'suspects', 'follow', 'our', 'coverage']"
Reports of shooting at  Dammartin en Goele on route N2 north east of Paris - French media says car chase under way,"['reports', 'of', 'shooting', 'at', 'dammartin', 'en', 'goele', 'on', 'route', 'n2', 'north', 'east', 'of', 'paris', 'french', 'media', 'says', 'car', 'chase', 'under', 'way']"
The suspect in a Paris kosher supermarket siege killed two people and is holding hostages http://t.co/5SVEWDrw1F,"['the', 'suspect', 'in', 'a', 'paris', 'kosher', 'supermarket', 'siege', 'killed', 'two', 'people', 'and', 'is', 'holding', 'hostages']"
"Breaking: Armed men attack offices of French satirical magazine Charlie Hebdo, killing at least 10, police say http://t.co/tYCeEMKwOo","['breaking', 'armed', 'men', 'attack', 'offices', 'of', 'french', 'satirical', 'magazine', 'charlie', 'hebdo', 'killing', 'at', 'least', '10', 'police', 'say']"
Update: French interior ministry says Trocadero security scare is a false alarm. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/TsUFvSVT8u,"['update', 'french', 'interior', 'ministry', 'says', 'trocadero', 'security', 'scare', 'is', 'a', 'false', 'alarm', 'parisattacks']"
‘Banksy’ Instagram tribute to #CharlieHebdo victims not posted by artist http://t.co/EKlScFGWVu (Pic: Lucille Clerc) http://t.co/ZYEBaU8YUQ,"['banksy', 'instagram', 'tribute', 'to', 'charliehebdo', 'victims', 'not', 'posted', 'by', 'artist', 'pic', 'lucille', 'clerc']"
"2 brothers suspected of #CharlieHebdo attack spotted in northern France, sources tell AFP http://t.co/spzmOjmyT4","['2', 'brothers', 'suspected', 'of', 'charliehebdo', 'attack', 'spotted', 'in', 'northern', 'france', 'sources', 'tell', 'afp']"
